705, 1728, 2115, 1552.121094
706, 1729, 2118, 1553.889893
707, 1730, 2121, 1555.650879
708, 1731, 2124, 1557.404297
709, 1732, 2127, 1559.150269
710, 1733, 2130, 1560.888794
711, 1734, 2133, 1562.619873
712, 1735, 2136, 1564.343628
713, 1736, 2139, 1566.060181
714, 1737, 2142, 1567.769531
715, 1738, 2145, 1569.471802
716, 1739, 2148, 1571.167114
717, 1740, 2151, 1572.855469
718, 1741, 2154, 1574.536987
719, 1742, 2157, 1576.211670
720, 1743, 2160, 1577.879517
721, 1744, 2163, 1579.540649
722, 1745, 2166, 1581.195190
723, 1746, 2169, 1582.843262
724, 1747, 2172, 1584.484863
725, 1748, 2175, 1586.119995
726, 1749, 2178, 1587.748779
727, 1750, 2181, 1589.371338
728, 1751, 2184, 1590.987671
729, 1752, 2187, 1592.597778
730, 1753, 2190, 1594.201904
731, 1754, 2193, 1595.799927
732, 1755, 2196, 1597.391846
733, 1756, 2199, 1598.977905
734, 1757, 2202, 1600.558105
735, 1758, 2205, 1602.132446
736, 1759, 2208, 1603.701050
737, 1760, 2211, 1605.264038
738, 1761, 2214, 1606.821411
739, 1762, 2217, 1608.373169
740, 1763, 2220, 1609.919434
741, 1764, 2223, 1611.460327
742, 1765, 2226, 1612.995728
743, 1766, 2229, 1614.525879
744, 1767, 2232, 1616.050537
745, 1768, 2235, 1617.569946
746, 1769, 2238, 1619.084229
747, 1770, 2241, 1620.593384
748, 1771, 2244, 1622.097412
749, 1772, 2247, 1623.596436
750, 1773, 2250, 1625.090454
751, 1774, 2253, 1626.579590
752, 1775, 2256, 1628.063843
753, 1776, 2259, 1629.543213
754, 1777, 2262, 1631.017822
755, 1778, 2265, 1632.487671
756, 1779, 2268, 1633.952881
757, 1780, 2271, 1635.413330
758, 1781, 2274, 1636.869141
759, 1782, 2277, 1638.320435
760, 1783, 2280, 1639.767212
761, 1784, 2283, 1641.209473
762, 1785, 2286, 1642.647339
763, 1786, 2289, 1644.080811
764, 1787, 2292, 1645.510010
765, 1788, 2295, 1646.934937
766, 1789, 2298, 1648.355591
767, 1790, 2301, 1649.772095
768, 1791, 2304, 1651.184448
769, 1792, 2307, 1652.592529
770, 1793, 2310, 1653.996582
771, 1794, 2313, 1655.396606
772, 1795, 2316, 1656.792603
773, 1796, 2319, 1658.184692
774, 1797, 2322, 1659.572876
775, 1798, 2325, 1660.957153
776, 1799, 2328, 1662.337646
777, 1800, 2331, 1663.714233
778, 1801, 2334, 1665.087158
779, 1802, 2337, 1666.456299
780, 1803, 2340, 1667.821777
781, 1804, 2343, 1669.183594
782, 1805, 2346, 1670.541748
783, 1806, 2349, 1671.896240
784, 1807, 2352, 1673.247192
785, 1808, 2355, 1674.594727
786, 1809, 2358, 1675.938721
787, 1810, 2361, 1677.279297
788, 1811, 2364, 1678.616455
789, 1812, 2367, 1679.950317
790, 1813, 2370, 1681.280884
791, 1814, 2373, 1682.608154
792, 1815, 2376, 1683.932129
793, 1816, 2379, 1685.252808
794, 1817, 2382, 1686.570312
795, 1818, 2385, 1687.884521
796, 1819, 2388, 1689.195679
